ID,Size,Predicted %,Actual value
0,28,0.0,NO
1,28,0.0,NO
2,387,0.44,NO
3,1087,0.44,NO
4,25,0.0,NO
5,50,0.03,NO
6,76,0.01,NO
7,38,0.08,NO
8,168,0.19,NO
9,268,0.58,NO
10,374,0.46,YES
11,145,0.12,NO
12,85,0.01,NO
13,64,0.04,NO
14,36,0.04,NO
15,36,0.0,NO
16,36,0.02,NO
17,26,0.02,NO
18,491,0.27,NO
19,354,0.11,NO
20,196,0.65,NO
21,24,0.0,NO
22,27,0.0,NO
23,69,0.53,NO
24,56,0.35,NO
25,26,0.0,NO
26,187,0.14,NO
27,983,0.17,NO
28,252,0.03,NO
29,620,0.26,NO
30,37,0.01,NO
31,35,0.01,NO
32,286,0.0,NO
33,232,0.04,NO
34,203,0.01,NO
35,270,0.01,NO
36,425,0.11,NO
37,244,0.05,NO
38,74,0.09,NO
39,69,0.05,NO
40,228,0.05,NO
41,231,0.05,NO
42,202,0.08,NO
43,99,0.1,NO
44,191,0.08,NO
45,447,0.23,YES
46,95,0.01,NO
47,549,0.22,NO
48,136,0.07,NO
49,40,0.01,NO
50,86,0.0,NO
51,90,0.01,NO
52,79,0.0,NO
53,85,0.0,NO
54,59,0.1,NO
55,112,0.05,NO
56,52,0.0,NO
57,157,0.16,NO
58,74,0.29,NO
59,230,0.24,NO
60,206,0.32,NO
61,55,0.01,NO
62,29,0.0,NO
63,111,0.0,NO
64,98,0.01,NO
65,43,0.01,NO
66,54,0.39,NO
67,205,0.01,NO
68,121,0.18,NO
69,107,0.1,NO
70,74,0.2,NO
71,76,0.03,NO
72,33,0.05,NO
73,426,0.66,YES
74,146,0.38,NO
75,125,0.24,NO
76,75,0.16,NO
77,47,0.47,NO
78,34,0.0,NO
79,39,0.01,NO
80,36,0.0,NO
81,79,0.02,NO
82,28,0.01,NO
83,422,0.5,NO
84,212,0.44,NO
85,88,0.13,NO
86,57,0.23,NO
87,43,0.59,NO
88,27,0.02,NO
89,25,0.01,NO
90,53,0.46,NO
91,108,0.4,NO
92,102,0.52,NO
93,85,0.09,NO
94,54,0.13,NO
95,78,0.12,NO
96,98,0.11,NO
97,78,0.07,NO
98,77,0.08,NO
99,97,0.12,NO
100,176,0.23,NO
101,123,0.18,NO
102,51,0.01,NO
103,71,0.21,NO
104,94,0.19,NO
