ID,Size,Predicted %,Actual value
0,28,0.0,NO
1,28,0.0,NO
2,387,0.82,NO
3,1087,0.74,NO
4,25,0.0,NO
5,50,0.01,NO
6,76,0.34,NO
7,38,0.02,NO
8,168,0.31,NO
9,268,0.96,NO
10,374,0.83,YES
11,145,0.27,NO
12,85,0.03,NO
13,64,0.07,NO
14,36,0.0,NO
15,36,0.24,NO
16,36,0.05,NO
17,26,0.09,NO
18,491,0.93,NO
19,354,0.19,NO
20,196,0.71,NO
21,24,0.0,NO
22,27,0.0,NO
23,69,0.23,NO
24,56,0.41,NO
25,26,0.0,NO
26,187,0.53,NO
27,983,0.73,NO
28,252,0.08,NO
29,620,0.92,NO
30,37,0.1,NO
31,35,0.11,NO
32,286,0.02,NO
33,232,0.02,NO
34,203,0.12,NO
35,270,0.06,NO
36,425,0.27,NO
37,244,0.25,NO
38,74,0.37,NO
39,69,0.49,NO
40,228,0.14,NO
41,231,0.23,NO
42,202,0.29,NO
43,99,0.51,NO
44,191,0.28,NO
45,447,0.29,YES
46,95,0.01,NO
47,549,0.63,NO
48,136,0.2,NO
49,40,0.02,NO
50,86,0.02,NO
51,90,0.02,NO
52,79,0.0,NO
53,85,0.02,NO
54,59,0.27,NO
55,112,0.17,NO
56,52,0.01,NO
57,157,0.14,NO
58,74,0.03,NO
59,230,0.25,NO
60,206,0.2,NO
61,55,0.3,NO
62,29,0.09,NO
63,111,0.02,NO
64,98,0.02,NO
65,43,0.02,NO
66,54,0.02,NO
67,205,0.02,NO
68,121,0.25,NO
69,107,0.41,NO
70,74,0.2,NO
71,76,0.53,NO
72,33,0.02,NO
73,426,0.82,YES
74,146,0.49,NO
75,125,0.35,NO
76,75,0.24,NO
77,47,0.49,NO
78,34,0.01,NO
79,39,0.02,NO
80,36,0.0,NO
81,79,0.22,NO
82,28,0.0,NO
83,422,0.79,NO
84,212,0.71,NO
85,88,0.4,NO
86,57,0.41,NO
87,43,0.58,NO
88,27,0.04,NO
89,25,0.03,NO
90,53,0.21,NO
91,108,0.42,NO
92,102,0.73,NO
93,85,0.29,NO
94,54,0.49,NO
95,78,0.22,NO
96,98,0.39,NO
97,78,0.44,NO
98,77,0.28,NO
99,97,0.38,NO
100,176,0.84,NO
101,123,0.37,NO
102,51,0.02,NO
103,71,0.67,NO
104,94,0.27,NO
